order_book_id,industry_code,market_tplus,symbol,special_type,exchange,status,type,de_listed_date,listed_date,sector_code_name,abbrev_symbol,sector_code,round_lot,trading_hours,board_type,industry_name,issue_price,trading_code,office_address,province,purchasedate
603689.XSHG,D45,1,皖天然气,Normal,XSHG,Active,CS,0000-00-00,2017-01-10,公用事业,WTRQ,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,燃气生产和供应业,7.87,603689,合肥市包河区贵州路491号皖能智能管控中心17至21层,安徽省,
603690.XSHG,C35,1,至纯科技,Normal,XSHG,Active,CS,0000-00-00,2017-01-13,工业,ZCKJ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,1.73,603690,上海市闵行区紫海路170号,上海市,
603693.XSHG,D44,1,江苏新能,Normal,XSHG,Active,CS,0000-00-00,2018-07-03,公用事业,JSXN,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,电力、热力生产和供应业,9.0,603693,南京市长江路88号国信大厦9-10楼,江苏省,
603696.XSHG,C14,1,安记食品,Normal,XSHG,Active,CS,0000-00-00,2015-12-09,必需消费品,AJSP,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,食品制造业,10.1,603696,福建省泉州市清濛科技工业区4-9(A)、4-9(B)、泉州市经济技术开发区清濛园区4-5(C),福建省,
603697.XSHG,C14,1,有友食品,Normal,XSHG,Active,CS,0000-00-00,2019-05-08,必需消费品,YYSP,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,食品制造业,7.87,603697,重庆市璧山区璧泉街道剑山路130号,重庆市,
603698.XSHG,M74,1,航天工程,Normal,XSHG,Active,CS,0000-00-00,2015-01-28,工业,HTGC,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专业技术服务业,12.52,603698,北京市北京经济技术开发区经海四路141号,北京市,
603699.XSHG,C34,1,纽威股份,Normal,XSHG,Active,CS,0000-00-00,2014-01-17,工业,NWGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,通用设备制造业,17.66,603699,江苏省苏州市苏州高新区泰山路666号,江苏省,
603700.XSHG,C40,1,宁水集团,Normal,XSHG,Active,CS,0000-00-00,2019-01-22,信息技术,NSJT,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,仪器仪表制造业,16.63,603700,浙江省宁波市江北区北海路358号,浙江省,
603701.XSHG,C38,1,德宏股份,Normal,XSHG,Active,CS,0000-00-00,2016-04-12,非必须消费品,DHGF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,13.5,603701,浙江省湖州市吴兴区南太湖大道1888号,浙江省,
603703.XSHG,C38,1,盛洋科技,Normal,XSHG,Active,CS,0000-00-00,2015-04-23,工业,SYKJ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,11.32,603703,浙江省绍兴市越城区人民东路1416号,浙江省,
603706.XSHG,D45,1,东方环宇,Normal,XSHG,Active,CS,0000-00-00,2018-07-09,公用事业,DFHY,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,燃气生产和供应业,13.09,603706,新疆昌吉州昌吉市延安北路198号24层,新疆维吾尔自治区,
603707.XSHG,C27,1,健友股份,Normal,XSHG,Active,CS,0000-00-00,2017-07-19,医疗保健,JYGF,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,7.21,603707,南京市高新技术产业开发区学府路16号,江苏省,
603708.XSHG,F52,1,家家悦,Normal,XSHG,Active,CS,0000-00-00,2016-12-13,必需消费品,JJY,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,零售业,13.64,603708,山东省威海市经济技术开发区大庆路53号,山东省,
603709.XSHG,C21,1,中源家居,Normal,XSHG,Active,CS,0000-00-00,2018-02-08,非必须消费品,ZYJJ,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,家具制造业,19.86,603709,浙江省湖州市安吉县递铺街道塘浦工业园区2-5幢,浙江省,
603711.XSHG,C15,1,香飘飘,Normal,XSHG,Active,CS,0000-00-00,2017-11-30,必需消费品,XPP,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,酒、饮料和精制茶制造业,14.18,603711,浙江省杭州市拱墅区杭州新天地商务中心4幢西楼13楼,浙江省,
603712.XSHG,C39,1,七一二,Normal,XSHG,Active,CS,0000-00-00,2018-02-26,信息技术,QYE,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,4.55,603712,天津开发区西区北大街141号,天津市,
603713.XSHG,G58,1,密尔克卫,Normal,XSHG,Active,CS,0000-00-00,2018-07-13,工业,MEKW,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,装卸搬运和运输代理业,11.27,603713,上海市浦东新区锦绣东路2777弄锦绣申江华虹创新园39号楼,上海市,
603716.XSHG,F51,1,塞力医疗,Normal,XSHG,Active,CS,0000-00-00,2016-10-31,医疗保健,SLYL,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,批发业,26.91,603716,湖北省武汉市东西湖区金山大道1310号,湖北省,
603717.XSHG,E48,1,天域生物,Normal,XSHG,Active,CS,0000-00-00,2017-03-27,工业,TYSW,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,土木工程建筑业,14.63,603717,上海市杨浦区国权北路1688号湾谷科技园C4幢二层,重庆市,
603718.XSHG,C27,1,海利生物,Normal,XSHG,Active,CS,0000-00-00,2015-05-15,医疗保健,HLSW,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,6.81,603718,上海市黄浦区淮海中路138号805室,上海市,
603719.XSHG,F52,1,良品铺子,Normal,XSHG,Active,CS,0000-00-00,2020-02-24,必需消费品,LPPZ,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,零售业,11.9,603719,湖北省武汉市东西湖区航天路1号良品大厦,湖北省,
603721.XSHG,R86,1,中广天择,Normal,XSHG,Active,CS,0000-00-00,2017-08-11,电信服务,ZGTZ,TelecommunicationServices,100.0,"09:31-11:30,13:01-15:00",MainBoard,广播、电视、电影和影视录音制作业,7.05,603721,长沙市开福区月湖街道鸭子铺路46号,湖南省,
603722.XSHG,C26,1,阿科力,Normal,XSHG,Active,CS,0000-00-00,2017-10-25,原材料,AKL,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,11.24,603722,江苏省无锡市锡山区东港镇新材料产业园(民祥路29号),江苏省,
603725.XSHG,C30,1,天安新材,Normal,XSHG,Active,CS,0000-00-00,2017-09-06,原材料,TAXC,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,非金属矿物制品业,9.64,603725,佛山市禅城区南庄镇梧村工业区,广东省,
603726.XSHG,C29,1,朗迪集团,Normal,XSHG,Active,CS,0000-00-00,2016-04-21,工业,LDJT,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,橡胶和塑料制品业,11.73,603726,浙江省余姚市朗霞街道朗马路188号,浙江省,
603727.XSHG,B11,1,博迈科,Normal,XSHG,Active,CS,0000-00-00,2016-11-22,能源,BMK,Energy,100.0,"09:31-11:30,13:01-15:00",MainBoard,开采辅助活动,20.81,603727,天津经济技术开发区第四大街14号,天津市,
603728.XSHG,C38,1,鸣志电器,Normal,XSHG,Active,CS,0000-00-00,2017-05-09,工业,MZDQ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,11.23,603728,上海市闵行区闵北工业区鸣嘉路168号,上海市,
603729.XSHG,L72,1,龙韵股份,Normal,XSHG,Active,CS,0000-00-00,2015-03-24,电信服务,LYGF,TelecommunicationServices,100.0,"09:31-11:30,13:01-15:00",MainBoard,商务服务业,26.61,603729,上海市浦东新区民生路118号滨江万科中心16层,上海市,
603730.XSHG,C36,1,岱美股份,Normal,XSHG,Active,CS,0000-00-00,2017-07-28,非必须消费品,DMGF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,24.92,603730,上海市浦东新区北蔡镇莲溪路1299号,上海市,
603733.XSHG,C22,1,仙鹤股份,Normal,XSHG,Active,CS,0000-00-00,2018-04-20,原材料,XHGF,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,造纸和纸制品业,13.59,603733,浙江省衢州市衢江区天湖南路69号,浙江省,
603737.XSHG,C26,1,三棵树,Normal,XSHG,Active,CS,0000-00-00,2016-06-03,原材料,SKS,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,15.94,603737,福建省莆田市荔城区荔园北大道518号,福建省,
603738.XSHG,C39,1,泰晶科技,Normal,XSHG,Active,CS,0000-00-00,2016-09-28,信息技术,TJKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,16.14,603738,湖北省随州市曾都经济开发区交通大道泰晶科技半导体工业园,湖北省,
603739.XSHG,C14,1,蔚蓝生物,Normal,XSHG,Active,CS,0000-00-00,2019-01-16,医疗保健,WLSW,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,食品制造业,10.19,603739,山东省青岛市崂山区九水东路596-1号,山东省,
603755.XSHG,C14,1,日辰股份,Normal,XSHG,Active,CS,0000-00-00,2019-08-28,必需消费品,RCGF,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,食品制造业,15.7,603755,青岛市即墨区青岛环保产业园(即发龙山路20号),山东省,
603757.XSHG,C34,1,大元泵业,Normal,XSHG,Active,CS,0000-00-00,2017-07-11,工业,DYBY,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,通用设备制造业,22.42,603757,浙江省台州市温岭市泽国镇西城路689号,浙江省,
603758.XSHG,C36,1,秦安股份,Normal,XSHG,Active,CS,0000-00-00,2017-05-17,非必须消费品,QAGF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,10.8,603758,重庆市九龙坡区西彭工业园区森迪大道58号,重庆市,
603759.XSHG,D46,1,海天股份,Normal,XSHG,Active,CS,0000-00-00,2021-03-26,公用事业,HTGF,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,水的生产和供应业,11.21,603759,四川省成都市天府新区湖畔路南段506号,四川省,2021-03-17 周三
603766.XSHG,C37,1,隆鑫通用,Normal,XSHG,Active,CS,0000-00-00,2012-08-10,非必须消费品,LXTY,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,铁路、船舶、航空航天和其他运输设备制造业,6.58,603766,重庆市九龙坡区九龙园C区聚业路116号隆鑫C区,重庆市,
603767.XSHG,C36,1,中马传动,Normal,XSHG,Active,CS,0000-00-00,2017-06-13,非必须消费品,ZMCD,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,11.19,603767,浙江省温岭市石塘镇上马工业区经一路1号,浙江省,
603768.XSHG,C36,1,常青股份,Normal,XSHG,Active,CS,0000-00-00,2017-03-24,非必须消费品,CQGF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,16.32,603768,安徽省合肥市东油路18号,安徽省,
603773.XSHG,C39,1,沃格光电,Normal,XSHG,Active,CS,0000-00-00,2018-04-17,信息技术,WGGD,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,33.37,603773,江西省新余高新技术产业开发区西城大道沃格工业园,江西省,
603776.XSHG,M74,1,永安行,Normal,XSHG,Active,CS,0000-00-00,2017-08-17,非必须消费品,YAX,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,专业技术服务业,26.85,603776,江苏省常州市新北区汉江路399号,江苏省,
603777.XSHG,F52,1,来伊份,Normal,XSHG,Active,CS,0000-00-00,2016-10-12,必需消费品,LYF,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,零售业,11.67,603777,上海市松江区沪松公路1399弄68号来伊份青年大厦,上海市,
603778.XSHG,E48,1,国晟科技,Normal,XSHG,Active,CS,0000-00-00,2015-12-31,工业,GSKJ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,土木工程建筑业,18.98,603778,北京市海淀区门头馨园路1号,北京市,
603779.XSHG,C15,1,威龙股份,Normal,XSHG,Active,CS,0000-00-00,2016-05-16,必需消费品,WLGF,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,酒、饮料和精制茶制造业,4.61,603779,山东省烟台市龙口市芦头镇威龙大道567号,山东省,
603786.XSHG,C36,1,科博达,Normal,XSHG,Active,CS,0000-00-00,2019-10-15,非必须消费品,KBD,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,26.89,603786,中国(上海)自由贸易试验区祖冲之路2388号1-2幢,上海市,
603787.XSHG,C37,1,新日股份,Normal,XSHG,Active,CS,0000-00-00,2017-04-27,非必须消费品,XRGF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,铁路、船舶、航空航天和其他运输设备制造业,6.09,603787,江苏省无锡市锡山区同惠街101号新日大厦,江苏省,
603788.XSHG,C36,1,宁波高发,Normal,XSHG,Active,CS,0000-00-00,2015-01-20,非必须消费品,NBGF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,10.28,603788,浙江省宁波市鄞州投资创业中心(下应北路717号),浙江省,
603789.XSHG,C35,1,星光农机,Normal,XSHG,Active,CS,0000-00-00,2015-04-27,工业,XGNJ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,11.23,603789,浙江省湖州市和孚镇星光大街1699号,浙江省,
603790.XSHG,C26,1,雅运股份,Normal,XSHG,Active,CS,0000-00-00,2018-09-12,原材料,YYGF,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,10.98,603790,上海市嘉定区鹤友路198号,上海市,
603797.XSHG,N77,1,联泰环保,Normal,XSHG,Active,CS,0000-00-00,2017-04-13,工业,LTHB,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,生态保护和环境治理业,5.96,603797,广东省汕头市中山东路黄厝围龙珠水质净化厂,广东省,
603798.XSHG,C25,1,康普顿,Normal,XSHG,Active,CS,0000-00-00,2016-04-06,能源,KPD,Energy,100.0,"09:31-11:30,13:01-15:00",MainBoard,石油加工、炼焦和核燃料加工业,14.33,603798,山东省青岛市崂山区深圳路18号,山东省,
603799.XSHG,C32,1,华友钴业,Normal,XSHG,Active,CS,0000-00-00,2015-01-29,原材料,HYGY,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,有色金属冶炼和压延加工业,4.77,603799,浙江省桐乡经济开发区二期梧振东路18号,浙江省,
603800.XSHG,C35,1,洪田股份,Normal,XSHG,Active,CS,0000-00-00,2015-12-10,能源,HTGF,Energy,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,10.95,603800,苏州市相城区高铁新城青龙港路60号港口大厦12层1211室,江苏省,
603801.XSHG,C21,1,志邦家居,Normal,XSHG,Active,CS,0000-00-00,2017-06-30,非必须消费品,ZBJJ,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,家具制造业,23.47,603801,安徽省合肥市庐阳工业区连水路19号,安徽省,
603803.XSHG,C39,1,瑞斯康达,Normal,XSHG,Active,CS,0000-00-00,2017-04-20,信息技术,RSKD,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,13.72,603803,北京市海淀区西北旺东路10号院东区11号楼一至五层,北京市,
603806.XSHG,C29,1,福斯特,Normal,XSHG,Active,CS,0000-00-00,2014-09-05,原材料,FST,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,橡胶和塑料制品业,27.18,603806,浙江省杭州市临安区锦北街道福斯特街8号,浙江省,
603808.XSHG,C18,1,歌力思,Normal,XSHG,Active,CS,0000-00-00,2015-04-22,非必须消费品,GLS,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,纺织服装、服饰业,19.16,603808,深圳市福田区沙头街道天安社区泰然四路85号泰然立城B座1201,广东省,
603809.XSHG,C36,1,豪能股份,Normal,XSHG,Active,CS,0000-00-00,2017-11-28,非必须消费品,HNGF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,22.39,603809,四川省成都经济技术开发区南二路288号,四川省,
603810.XSHG,C26,1,丰山集团,Normal,XSHG,Active,CS,0000-00-00,2018-09-17,原材料,FSJT,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,25.43,603810,江苏省盐城市大丰区西康南路1号,江苏省,
603811.XSHG,C27,1,诚意药业,Normal,XSHG,Active,CS,0000-00-00,2017-03-15,医疗保健,CYYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,15.76,603811,上海市闵行区申虹路988弄富力悦都20幢9号7层,浙江省,
603813.XSHG,G54,1,原尚股份,Normal,XSHG,Active,CS,0000-00-00,2017-09-18,工业,YSGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,道路运输业,10.17,603813,广州经济技术开发区东区东众路25号,广东省,
603815.XSHG,E48,1,交建股份,Normal,XSHG,Active,CS,0000-00-00,2019-10-21,工业,JJGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,土木工程建筑业,5.14,603815,安徽省合肥市庐阳区濉溪路310号,安徽省,
603816.XSHG,C21,1,顾家家居,Normal,XSHG,Active,CS,0000-00-00,2016-10-14,非必须消费品,GJJJ,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,家具制造业,24.66,603816,浙江省杭州市上城区东宁路599号顾家大厦,浙江省,
603817.XSHG,D46,1,海峡环保,Normal,XSHG,Active,CS,0000-00-00,2017-02-20,公用事业,HXHB,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,水的生产和供应业,4.04,603817,福建省福州市晋安区鼓山镇洋里路16号,福建省,
603818.XSHG,C21,1,曲美家居,Normal,XSHG,Active,CS,0000-00-00,2015-04-22,非必须消费品,QMJJ,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,家具制造业,8.98,603818,北京市朝阳区顺黄路217号,北京市,
603819.XSHG,C38,1,神力股份,Normal,XSHG,Active,CS,0000-00-00,2016-11-25,工业,SLGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,8.77,603819,江苏省常州市经开区兴东路289号,江苏省,
603822.XSHG,C26,1,嘉澳环保,Normal,XSHG,Active,CS,0000-00-00,2016-04-28,原材料,JAHB,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,11.76,603822,浙江省桐乡市经济开发区一期工业区崇福大道761号,浙江省,
603823.XSHG,C26,1,百合花,Normal,XSHG,Active,CS,0000-00-00,2016-12-20,原材料,BHH,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,10.6,603823,浙江省杭州市钱塘新区经五路1768号,浙江省,
603825.XSHG,I64,1,华扬联众,Normal,XSHG,Active,CS,0000-00-00,2017-08-02,电信服务,HYLZ,TelecommunicationServices,100.0,"09:31-11:30,13:01-15:00",MainBoard,互联网和相关服务,14.67,603825,北京市东城区贡院西街6号E座15层,湖南省,
603826.XSHG,C30,1,坤彩科技,Normal,XSHG,Active,CS,0000-00-00,2017-04-14,原材料,KCKJ,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,非金属矿物制品业,6.79,603826,福州市元洪投资区(城头),福建省,
603828.XSHG,E50,1,ST柯利达,ST,XSHG,Active,CS,0000-00-00,2015-02-26,工业,STKLD,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,建筑装饰和其他建筑业,17.2,603828,苏州市高新区邓尉路6号,江苏省,
603829.XSHG,C38,1,洛凯股份,Normal,XSHG,Active,CS,0000-00-00,2017-10-17,工业,LKGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,7.23,603829,江苏省常州市武进区洛阳镇永安里路101号,江苏省,
603833.XSHG,C21,1,欧派家居,Normal,XSHG,Active,CS,0000-00-00,2017-03-28,非必须消费品,OPJJ,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,家具制造业,50.08,603833,广东省广州市白云区广花三路366号,广东省,
603836.XSHG,L72,1,海程邦达,Normal,XSHG,Active,CS,0000-00-00,2021-05-26,工业,HCBD,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,商务服务业,16.84,603836,山东省青岛市市南区山东路6号华润大厦B座10层1008室,山东省,2021-05-17 周一
603838.XSHG,C30,1,四通股份,Normal,XSHG,Active,CS,0000-00-00,2015-07-01,非必须消费品,STGF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,非金属矿物制品业,7.73,603838,潮州市潮州火车站区南片B11-4-1地块,广东省,
603839.XSHG,C18,1,安正时尚,Normal,XSHG,Active,CS,0000-00-00,2017-02-14,非必须消费品,AZSS,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,纺织服装、服饰业,16.78,603839,上海市长宁区临虹路168弄7号楼,浙江省,
603843.XSHG,E48,1,正平股份,Normal,XSHG,Active,CS,0000-00-00,2016-09-05,工业,ZPGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,土木工程建筑业,5.03,603843,青海省西宁市城西区五四西路67号,青海省,
603848.XSHG,C33,1,好太太,Normal,XSHG,Active,CS,0000-00-00,2017-12-01,非必须消费品,HTT,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,金属制品业,7.89,603848,广州市番禺区化龙镇石化路21号之一、之二;广州市番禺区化龙镇金阳二路12号、14号,广东省,
603855.XSHG,C35,1,华荣股份,Normal,XSHG,Active,CS,0000-00-00,2017-05-24,工业,HRGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,7.59,603855,上海市嘉定区宝钱公路555号,上海市,
603856.XSHG,C29,1,东宏股份,Normal,XSHG,Active,CS,0000-00-00,2017-11-06,原材料,DHGF,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,橡胶和塑料制品业,10.89,603856,山东省曲阜市东宏路1号,山东省,
603858.XSHG,C27,1,步长制药,Normal,XSHG,Active,CS,0000-00-00,2016-11-18,医疗保健,BCZY,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,55.88,603858,山东省菏泽市牡丹区中华西路369号,山东省,
603859.XSHG,M74,1,能科科技,Normal,XSHG,Active,CS,0000-00-00,2016-10-21,工业,NKKJ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专业技术服务业,7.54,603859,北京市海淀区西北旺东路10号院5号楼互联网创新中心2层,北京市,
603860.XSHG,M74,1,中公高科,Normal,XSHG,Active,CS,0000-00-00,2017-08-02,工业,ZGGK,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专业技术服务业,15.62,603860,北京市海淀区地锦路9号院4号楼-1至4层101,北京市,
603861.XSHG,C38,1,白云电器,Normal,XSHG,Active,CS,0000-00-00,2016-03-22,工业,BYDQ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,8.5,603861,广东省广州市白云区神山镇大岭南路18号,广东省,
